# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "7" "-s" "2" "-p" "-a" "data/Homo_sapiens.GRCh38.111.gtf" "-o" "counts/featureCounts.txt" "alignment/SRR28420795.sorted.bam" "alignment/SRR28420796.sorted.bam" "alignment/SRR28420797.sorted.bam" "alignment/SRR28420798.sorted.bam" 
Geneid	alignment/SRR28420795.sorted.bam	alignment/SRR28420796.sorted.bam	alignment/SRR28420797.sorted.bam	alignment/SRR28420798.sorted.bam
ENSG00000186197	4	0	6	3
ENSG00000229067	0	0	0	2
ENSG00000227711	0	0	0	0
ENSG00000261182	0	0	0	0
ENSG00000228879	0	0	0	0
ENSG00000227925	0	0	0	0
ENSG00000162670	0	1	0	0
ENSG00000225712	0	0	0	0
ENSG00000162761	0	0	0	0
ENSG00000143199	6	10	1	0
ENSG00000007908	0	0	0	2
ENSG00000092978	447	405	421	439
ENSG00000143499	538	578	1643	1657
ENSG00000188404	0	0	27	48
ENSG00000227735	0	0	0	0
ENSG00000143196	0	0	0	0
ENSG00000228504	0	0	0	0
ENSG00000274702	0	0	0	0
ENSG00000226211	0	0	0	0
ENSG00000236942	0	0	0	0
ENSG00000287205	3	0	1	8
ENSG00000203697	4	2	0	7
ENSG00000116574	243	244	139	141
ENSG00000287929	0	0	10	7
ENSG00000224896	0	0	0	0
ENSG00000121481	472	450	847	810
ENSG00000227940	0	0	0	0
ENSG00000143248	237	246	45	53
ENSG00000162814	56	44	13	20
ENSG00000225172	0	0	0	0
ENSG00000261642	0	0	0	0
ENSG00000228239	0	0	0	0
ENSG00000237283	0	0	0	0
ENSG00000116132	499	618	22	11
ENSG00000238042	0	0	0	5
ENSG00000271475	0	0	0	0
ENSG00000231877	0	0	0	0
ENSG00000116679	5064	5302	3058	2967
ENSG00000228536	0	4	1	0
ENSG00000230550	0	0	2	0
ENSG00000229242	0	0	0	0
ENSG00000228470	0	2	0	0
ENSG00000152092	1	3	12	14
ENSG00000234984	0	0	0	0
ENSG00000231648	0	0	0	0
ENSG00000229983	0	0	0	1
ENSG00000215149	0	0	0	0
ENSG00000225122	0	0	0	0
ENSG00000225920	0	0	0	0
ENSG00000143476	1078	891	1719	2442
ENSG00000121486	990	866	967	986
ENSG00000228437	0	0	0	0
ENSG00000057252	2351	2368	3209	3606
ENSG00000285718	0	0	0	0
ENSG00000234070	0	0	0	0
ENSG00000233620	0	0	0	0
ENSG00000237783	0	0	0	0
ENSG00000233018	0	0	0	0
ENSG00000224783	0	0	0	0
ENSG00000162852	582	609	769	881
ENSG00000232792	0	0	0	0
ENSG00000273004	0	2	7	8
ENSG00000143842	1313	1389	2392	2537
ENSG00000268062	0	0	0	0
ENSG00000237409	0	0	0	0
ENSG00000116962	528	704	84	62
ENSG00000288078	0	0	0	0
ENSG00000271399	0	0	0	0
ENSG00000229757	0	0	0	0
ENSG00000232679	0	0	0	0
ENSG00000220749	23	30	10	8
ENSG00000181450	212	220	120	250
ENSG00000286285	4	0	2	0
ENSG00000225300	0	0	0	0
ENSG00000223842	0	0	0	0
ENSG00000162753	0	0	0	2
ENSG00000228247	0	0	0	1
ENSG00000231424	24	25	6	0
ENSG00000143355	34	36	27	42
ENSG00000287177	0	0	0	0
ENSG00000237193	0	0	0	0
ENSG00000223490	0	0	0	0
ENSG00000121644	1791	1652	1768	1932
ENSG00000174502	7	2	18	35
ENSG00000224286	0	0	0	0
ENSG00000158715	26	12	434	438
ENSG00000143195	4	4	458	847
ENSG00000162849	381	276	132	101
ENSG00000232824	0	0	0	0
ENSG00000273416	0	1	0	0
ENSG00000282111	0	0	0	0
ENSG00000233410	0	0	0	0
ENSG00000067533	586	572	955	1067
ENSG00000228955	0	0	0	0
ENSG00000270443	0	0	0	0
ENSG00000224702	0	0	0	0
ENSG00000271811	0	0	0	0
ENSG00000224278	0	0	0	0
ENSG00000235492	0	0	0	0
ENSG00000287808	14	24	16	4
ENSG00000229840	0	0	0	0
ENSG00000226486	0	0	0	0
ENSG00000227687	0	0	0	0
ENSG00000231814	0	0	0	0
ENSG00000286210	0	0	0	0
ENSG00000287364	0	3	0	0
ENSG00000260698	0	1	2	4
ENSG00000277007	2	11	14	14
ENSG00000229016	0	0	0	0
ENSG00000152104	2677	3285	6139	8017
ENSG00000236975	2	0	0	0
ENSG00000286541	0	0	0	0
ENSG00000117650	878	900	1476	2143
ENSG00000235021	0	0	0	0
ENSG00000203724	46	24	49	44
ENSG00000225006	0	0	0	0
ENSG00000287633	0	0	0	0
ENSG00000223375	0	0	0	0
ENSG00000230714	0	0	0	0
ENSG00000261065	0	6	9	9
ENSG00000260855	9	6	35	24
ENSG00000236206	6	4	0	1
ENSG00000168118	577	590	702	800
ENSG00000173726	5831	6355	7392	8041
ENSG00000282852	0	0	0	0
ENSG00000152382	501	499	524	640
ENSG00000143839	0	0	6	9
ENSG00000232100	0	0	0	0
ENSG00000230547	0	0	0	0
ENSG00000176754	0	2	0	0
ENSG00000227953	12	17	47	34
ENSG00000232215	0	0	0	0
ENSG00000135829	7049	7368	9432	11024
ENSG00000228289	0	0	0	0
ENSG00000134717	3097	2986	1901	1890
ENSG00000232989	0	0	0	0
ENSG00000233537	0	0	0	0
ENSG00000116668	106	107	166	189
ENSG00000278180	0	0	0	0
ENSG00000232341	2	0	0	0
ENSG00000287676	6	3	6	6
ENSG00000236792	5	13	3	12
ENSG00000143207	1066	882	1164	1211
ENSG00000270859	0	0	0	0
ENSG00000238224	0	0	0	0
ENSG00000286775	0	0	0	0
ENSG00000237492	0	0	0	0
ENSG00000230404	0	0	0	0
ENSG00000236230	0	0	0	0
ENSG00000026751	0	0	477	799
ENSG00000150681	0	0	0	0
ENSG00000116906	1201	1315	1834	1832
ENSG00000092969	354	446	2825	4312
ENSG00000157181	654	596	802	789
ENSG00000250762	1	0	0	2
ENSG00000236720	0	0	0	0
ENSG00000227421	0	0	0	0
ENSG00000227240	0	0	0	0
ENSG00000076258	60	53	19	28
ENSG00000286073	0	0	0	0
ENSG00000231084	0	0	0	0
ENSG00000117697	284	336	684	688
ENSG00000235083	0	0	0	0
ENSG00000162669	6	21	20	7
ENSG00000132681	0	0	0	0
ENSG00000225904	0	0	0	0
ENSG00000270920	0	0	0	0
ENSG00000143641	4942	5360	9483	9297
ENSG00000227630	0	2	0	0
ENSG00000228830	2	6	2	6
ENSG00000010932	0	0	0	2
ENSG00000282849	19	15	2	3
ENSG00000226640	0	0	0	0
ENSG00000010072	444	354	525	663
ENSG00000135766	358	434	281	416
ENSG00000279261	0	0	0	0
ENSG00000213051	0	0	0	0
ENSG00000238054	0	0	0	0
ENSG00000163534	0	0	0	0
ENSG00000168243	235	345	8	3
ENSG00000281453	0	0	0	0
ENSG00000237469	0	0	0	0
ENSG00000224939	0	8	4	2
ENSG00000227613	0	0	0	0
ENSG00000116183	688	490	2	7
ENSG00000232194	2	1	2	0
ENSG00000231612	1	2	3	5
ENSG00000271036	0	0	0	0
ENSG00000230849	0	0	0	0
ENSG00000170382	121	76	0	0
ENSG00000226868	0	0	0	0
ENSG00000279401	0	0	0	0
ENSG00000272362	0	0	0	0
ENSG00000287450	0	0	0	0
ENSG00000237011	0	0	0	0
ENSG00000233583	0	0	0	0
ENSG00000066027	648	585	1110	1086
ENSG00000286263	0	0	1	2
ENSG00000227006	0	0	0	0
ENSG00000224525	0	0	0	0
ENSG00000173728	0	0	0	0
ENSG00000225811	0	0	0	0
ENSG00000273093	0	0	0	0
ENSG00000227818	0	0	0	0
ENSG00000135828	64	60	125	130
ENSG00000286398	0	0	0	0
ENSG00000185523	2	1	0	0
ENSG00000116711	145	209	94	45
ENSG00000226750	0	0	0	0
ENSG00000285665	23	10	10	18
ENSG00000231022	0	0	0	0
ENSG00000224436	0	0	0	0
ENSG00000228208	0	1	0	0
ENSG00000273384	0	1	1	1
ENSG00000238061	2	0	0	0
ENSG00000234915	0	0	0	0
ENSG00000143845	377	494	778	781
ENSG00000227585	0	0	0	0
ENSG00000157060	2	0	0	0
ENSG00000237213	0	0	0	0
ENSG00000224260	0	0	0	0
ENSG00000213045	0	0	0	0
ENSG00000230063	0	0	0	0
ENSG00000235467	0	0	0	0
ENSG00000123684	1338	1296	2055	2335
ENSG00000228044	0	2	12	7
ENSG00000225338	0	1	0	0
ENSG00000224407	2	4	2	1
ENSG00000232463	0	0	0	0
ENSG00000237457	0	0	0	0
ENSG00000225171	9	1	12	2
ENSG00000235386	0	0	0	0
ENSG00000123836	436	402	399	635
ENSG00000213690	0	0	0	0
ENSG00000229832	0	0	0	0
ENSG00000225233	0	0	0	0
ENSG00000237514	0	0	0	0
ENSG00000287856	0	0	1	0
ENSG00000226375	0	0	0	0
ENSG00000203705	295	270	182	112
ENSG00000224040	8	6	3	7
ENSG00000228686	0	0	0	0
ENSG00000279838	12	15	0	6
ENSG00000174175	0	0	2	2
ENSG00000236401	0	0	0	0
ENSG00000241475	0	0	1	1
ENSG00000215800	0	0	0	0
ENSG00000286421	0	0	0	0
ENSG00000270936	0	0	0	0
ENSG00000008118	0	0	47	6
ENSG00000171161	878	747	1214	1202
ENSG00000241505	0	0	0	0
ENSG00000282097	0	0	0	0
ENSG00000261453	0	0	0	1
ENSG00000231020	0	0	0	0
ENSG00000270818	0	0	0	0
ENSG00000196878	166	98	25890	27665
ENSG00000225561	0	0	0	0
ENSG00000074964	133	139	413	509
ENSG00000223847	0	0	0	0
ENSG00000277704	0	0	0	0
ENSG00000259815	0	0	0	1
ENSG00000240963	0	0	0	0
ENSG00000226570	0	0	0	0
ENSG00000198929	36	48	53	141
ENSG00000230628	0	0	0	0
ENSG00000227579	0	0	0	0
ENSG00000174606	527	561	846	1039
ENSG00000121446	0	0	0	0
ENSG00000236905	0	2	0	0
ENSG00000233304	0	0	0	0
ENSG00000227887	0	0	0	0
ENSG00000116903	565	542	838	794
ENSG00000226196	0	0	0	0
ENSG00000287354	0	0	0	0
ENSG00000233827	0	0	0	0
ENSG00000198797	3	0	4	0
ENSG00000151414	2934	3389	2566	3605
ENSG00000177614	8	2	2	6
ENSG00000235182	0	0	0	0
ENSG00000287157	0	0	0	0
ENSG00000233920	1	0	0	0
ENSG00000183831	0	0	0	0
ENSG00000225755	0	0	0	0
ENSG00000197472	60	49	31	65
ENSG00000230184	0	0	0	0
ENSG00000232436	0	0	0	0
ENSG00000231718	0	0	0	0
ENSG00000136643	571	579	1263	1240
ENSG00000232537	0	0	0	1
ENSG00000285521	0	0	0	0
ENSG00000236317	0	0	1	1
ENSG00000176855	0	0	0	0
ENSG00000227728	0	0	0	0
ENSG00000162877	0	0	0	0
ENSG00000225401	0	0	3	0
ENSG00000228190	0	0	0	0
ENSG00000135747	1	0	6	2
ENSG00000227237	0	0	0	2
ENSG00000069248	1633	1557	2218	2697
ENSG00000232812	0	0	0	0
ENSG00000242042	0	0	0	0
ENSG00000234464	0	0	0	0
ENSG00000253148	0	0	0	0
ENSG00000227751	1	0	0	0
ENSG00000090104	0	0	0	0
ENSG00000285280	0	1	3	4
ENSG00000232892	0	0	0	0
ENSG00000236950	0	0	0	0
ENSG00000236468	0	0	0	0
ENSG00000185220	129	95	193	190
ENSG00000230813	0	0	0	1
ENSG00000236101	0	0	0	0
ENSG00000162769	231	232	332	384
ENSG00000133065	1400	1261	2776	3410
ENSG00000278684	0	0	0	0
ENSG00000236775	0	0	0	0
ENSG00000042781	0	0	0	2
ENSG00000234754	0	1	16	12
ENSG00000233084	9	2	1	1
ENSG00000227815	0	2	0	0
ENSG00000287046	2	0	0	0
ENSG00000228863	2	0	0	0
ENSG00000228646	0	0	0	0
ENSG00000229112	0	0	0	2
ENSG00000233332	0	0	0	0
ENSG00000231984	0	0	0	0
ENSG00000226876	0	0	0	0
ENSG00000277462	182	119	81	157
ENSG00000225591	0	0	0	0
ENSG00000035687	925	1004	1990	2485
ENSG00000180287	2	0	177	155
ENSG00000226693	0	0	0	0
ENSG00000231272	0	0	0	0
ENSG00000223828	0	0	0	0
ENSG00000230124	1442	1272	1540	1668
ENSG00000226723	10	3	1	3
ENSG00000272672	0	0	0	0
ENSG00000228982	0	0	0	0
ENSG00000235096	0	0	0	0
ENSG00000007341	535	592	532	528
ENSG00000286747	2	2	0	2
ENSG00000236069	0	0	0	0
ENSG00000236244	0	0	0	0
ENSG00000272865	0	0	0	0
ENSG00000143324	1961	1904	1556	1578
ENSG00000229871	4	0	0	0
ENSG00000225222	0	0	0	0
ENSG00000118193	1122	1188	1402	2104
ENSG00000198842	0	0	0	2
ENSG00000286619	125	109	0	24
ENSG00000198756	177	257	511	586
ENSG00000271558	0	0	0	0
ENSG00000227554	0	0	0	0
ENSG00000178596	0	0	0	0
ENSG00000054282	438	475	494	478
ENSG00000183780	52	41	245	288
ENSG00000229663	0	0	0	0
ENSG00000162702	1846	1710	1154	1165
ENSG00000238272	0	0	0	0
ENSG00000228530	0	0	0	0
ENSG00000235060	0	0	0	0
ENSG00000143194	0	0	39	56
ENSG00000054267	1263	1264	1366	1544
ENSG00000287921	0	0	0	0
ENSG00000177800	0	0	0	0
ENSG00000232166	0	2	0	0
ENSG00000175137	672	697	1582	1697
ENSG00000134245	396	450	183	165
ENSG00000227373	6	0	0	4
ENSG00000228175	12	17	7	17
ENSG00000069275	14468	15509	14826	18853
ENSG00000237317	0	0	0	0
ENSG00000187889	2	0	1	0
ENSG00000097046	683	713	728	1063
ENSG00000232113	0	0	0	0
ENSG00000282718	0	0	0	0
ENSG00000231378	0	0	0	0
ENSG00000235605	0	2	0	1
ENSG00000224857	0	0	0	0
ENSG00000273367	0	0	14	5
ENSG00000230604	0	0	0	0
ENSG00000231605	0	0	0	0
ENSG00000236358	0	3	3	12
ENSG00000203737	0	5	0	0
ENSG00000215873	0	0	0	1
ENSG00000185420	310	378	1001	857
ENSG00000076321	575	604	774	1048
ENSG00000272175	0	0	0	0
ENSG00000213070	1	1	0	0
ENSG00000282265	0	0	0	0
ENSG00000229747	0	0	0	0
ENSG00000117280	1692	1617	1066	1057
ENSG00000233985	0	0	0	0
ENSG00000236719	0	0	4	0
ENSG00000136636	1077	1156	4099	4353
ENSG00000225486	0	0	2	0
ENSG00000227043	0	0	0	0
ENSG00000163874	316	296	579	410
ENSG00000285777	0	0	1	2
ENSG00000286109	0	0	0	0
ENSG00000213068	0	0	0	0
ENSG00000054392	40	41	151	211
ENSG00000188739	15	12	15	13
ENSG00000286666	0	0	0	0
ENSG00000273198	0	0	2	0
ENSG00000203730	0	0	0	0
ENSG00000225719	0	0	0	0
ENSG00000273483	0	0	4	0
ENSG00000203729	0	0	0	0
ENSG00000232809	0	0	0	0
ENSG00000285981	0	0	0	0
ENSG00000261729	3	0	1	0
ENSG00000215796	0	0	0	0
ENSG00000233047	0	0	0	0
ENSG00000143341	305	455	93	97
ENSG00000228309	0	0	0	0
ENSG00000229739	36	20	10	4
ENSG00000116703	0	0	0	0
ENSG00000273874	5	0	8	7
ENSG00000278757	0	0	0	0
ENSG00000264341	0	0	0	0
ENSG00000264101	0	0	0	0
ENSG00000252404	0	0	0	0
ENSG00000243267	0	1	1	0
ENSG00000239149	5	8	2	6
ENSG00000252151	0	0	0	0
ENSG00000252969	0	0	0	0
ENSG00000252956	0	0	0	0
ENSG00000265606	0	0	0	0
ENSG00000284357	0	0	0	0
ENSG00000207237	0	0	0	0
ENSG00000252691	0	0	0	0
ENSG00000253005	0	0	0	0
ENSG00000238316	0	0	0	0
ENSG00000207941	0	0	0	0
ENSG00000199963	0	0	0	0
ENSG00000264698	0	0	0	0
ENSG00000207328	0	0	0	0
ENSG00000207466	0	0	0	0
ENSG00000252368	0	0	0	0
ENSG00000206779	0	0	0	0
ENSG00000200796	0	0	0	0
ENSG00000252190	0	0	0	0
ENSG00000264613	0	0	0	0
ENSG00000199240	0	0	0	0
ENSG00000283724	0	0	0	0
ENSG00000284410	0	0	0	0
ENSG00000252018	0	0	0	0
ENSG00000206627	0	0	0	0
ENSG00000283414	0	0	0	0
ENSG00000207508	0	0	0	0
ENSG00000200171	0	0	0	0
ENSG00000207194	0	0	0	0
ENSG00000283477	0	0	0	0
ENSG00000263675	4	2	0	2
ENSG00000200174	0	0	0	0
ENSG00000238653	0	0	0	0
ENSG00000212624	0	0	0	0
ENSG00000200575	0	0	0	0
ENSG00000212360	0	0	0	0
ENSG00000242860	0	0	0	0
ENSG00000263908	0	0	0	0
ENSG00000283690	0	0	0	0
ENSG00000251825	0	0	0	0
ENSG00000201153	0	0	0	0
ENSG00000222624	0	0	0	0
ENSG00000223152	0	0	0	0
ENSG00000212308	0	0	0	0
ENSG00000276081	1	0	0	0
ENSG00000239640	0	0	0	0
ENSG00000252338	0	0	0	0
ENSG00000239319	0	0	0	0
ENSG00000251767	0	0	0	0
ENSG00000202263	0	0	0	0
ENSG00000199318	0	0	0	0
ENSG00000199666	0	0	0	0
ENSG00000200601	0	0	0	0
ENSG00000242482	0	0	0	0
ENSG00000212366	0	0	0	0
ENSG00000201620	0	0	0	0
ENSG00000206817	0	0	0	0
ENSG00000284247	0	0	0	0
ENSG00000200839	0	0	0	0
ENSG00000264963	0	0	0	0
ENSG00000264271	0	0	0	0
ENSG00000239504	0	0	1	0
ENSG00000284202	0	0	0	0
ENSG00000251720	0	0	0	0
ENSG00000274321	0	0	0	0
ENSG00000198974	1	0	0	0
ENSG00000212248	0	0	0	0
ENSG00000207962	0	0	0	0
ENSG00000276884	0	0	0	0
ENSG00000207234	1	3	0	3
ENSG00000202259	0	0	0	0
ENSG00000212459	0	0	0	0
ENSG00000278287	0	0	0	0
ENSG00000277565	0	0	0	0
ENSG00000263526	0	0	0	0
ENSG00000211575	0	0	0	0
ENSG00000275823	0	0	0	0
ENSG00000277689	0	0	0	0
ENSG00000274199	0	0	0	0
ENSG00000202254	0	0	0	0
ENSG00000244256	5	1	9	3
ENSG00000201491	0	0	0	0
ENSG00000199831	0	0	0	0
ENSG00000275455	0	0	0	0
ENSG00000252162	0	0	0	0
ENSG00000272051	0	0	0	0
ENSG00000283899	0	0	0	0
ENSG00000200800	0	0	0	0
ENSG00000207502	0	0	0	0
ENSG00000252530	0	0	0	0
ENSG00000200536	0	0	0	0
ENSG00000211543	0	0	0	0
ENSG00000252797	0	0	0	0
ENSG00000212266	0	0	0	0
ENSG00000222209	0	0	0	0
ENSG00000277141	0	0	0	0
ENSG00000215930	2	2	1	0
ENSG00000238761	0	0	0	0
ENSG00000206679	0	0	0	0
ENSG00000264419	0	0	0	0
ENSG00000222069	0	0	0	0
ENSG00000199879	0	0	0	0
ENSG00000252005	0	0	0	0
ENSG00000252510	0	0	0	0
ENSG00000252830	0	0	0	0
ENSG00000239984	0	0	0	0
ENSG00000283296	0	0	0	0
ENSG00000252717	0	0	0	0
ENSG00000194297	0	0	0	0
ENSG00000277313	0	0	0	0
ENSG00000207472	0	0	0	0
ENSG00000206880	0	0	0	0
ENSG00000199849	0	0	0	0
ENSG00000252407	0	0	0	0
ENSG00000212538	0	0	0	0
ENSG00000251813	0	0	0	0
ENSG00000207108	0	0	0	0
ENSG00000201312	0	0	0	0
ENSG00000202491	0	0	0	0
ENSG00000201596	0	0	0	0
ENSG00000276839	0	0	0	0
ENSG00000207974	0	0	0	0
ENSG00000273629	0	0	0	0
ENSG00000201493	0	0	0	0
ENSG00000200139	0	0	0	0
ENSG00000283575	0	0	0	0
ENSG00000238765	0	0	0	0
ENSG00000253025	0	0	0	0
ENSG00000201544	0	2	0	4
ENSG00000202498	0	0	0	0
ENSG00000221545	0	0	0	0
ENSG00000252906	0	0	0	1
ENSG00000206692	0	0	0	0
ENSG00000202329	0	0	0	0
ENSG00000242794	0	0	0	0
ENSG00000212144	0	0	0	0
ENSG00000283340	0	0	0	0
ENSG00000252860	0	0	2	0
ENSG00000263390	0	0	0	0
ENSG00000207181	1	0	2	5
ENSG00000264377	1	0	1	0
ENSG00000207149	0	0	0	0
ENSG00000284485	0	0	0	0
ENSG00000201638	0	0	0	0
ENSG00000275213	0	0	0	0
ENSG00000239494	3	7	0	12
ENSG00000252371	0	0	0	0
ENSG00000199442	0	0	0	0
ENSG00000200033	0	0	0	0
ENSG00000239690	0	0	0	0
ENSG00000202184	0	0	0	0
ENSG00000241395	0	0	0	0
ENSG00000200982	0	0	0	0
ENSG00000222407	0	0	0	0
ENSG00000265435	0	0	0	0
ENSG00000200495	0	0	0	0
ENSG00000202609	0	0	0	0
ENSG00000252553	0	0	0	0
ENSG00000222240	0	0	0	0
ENSG00000212187	0	0	0	0
ENSG00000253097	0	0	0	0
ENSG00000200036	0	0	0	0
ENSG00000201421	0	0	0	0
ENSG00000212610	0	0	0	0
ENSG00000201944	2	0	0	1
ENSG00000200327	0	0	0	0
ENSG00000206905	0	0	0	0
ENSG00000200972	0	0	0	0
ENSG00000243051	0	0	0	0
ENSG00000252011	0	0	0	0
ENSG00000207326	0	0	0	0
ENSG00000212205	0	0	0	0
ENSG00000264358	0	0	0	0
ENSG00000206640	0	0	0	0
ENSG00000212527	0	0	0	0
ENSG00000252879	0	0	0	0
ENSG00000252612	0	0	0	1
ENSG00000202264	0	0	0	0
ENSG00000285609	0	0	0	0
ENSG00000206762	0	0	0	0
ENSG00000252084	0	0	0	0
ENSG00000200085	0	0	0	0
ENSG00000264500	1	0	0	0
ENSG00000202025	0	0	0	0
ENSG00000225545	0	0	0	0
ENSG00000206990	0	0	0	0
ENSG00000230175	0	0	0	0
ENSG00000225272	0	0	0	0
ENSG00000273365	0	0	2	0
ENSG00000224358	14	4	0	2
ENSG00000230659	0	0	0	0
ENSG00000162545	174	260	402	376
ENSG00000090432	1673	1736	1494	1555
ENSG00000215520	0	0	0	0
ENSG00000183114	0	0	0	0
ENSG00000158825	0	0	408	572
ENSG00000158828	400	353	3764	3439
ENSG00000284005	0	0	0	0
ENSG00000117242	264	333	238	303
ENSG00000234473	4	0	0	0
ENSG00000238754	0	0	0	1
ENSG00000134371	1907	2008	1493	1654
ENSG00000221680	0	0	0	0
ENSG00000162630	0	1	0	0
ENSG00000276735	0	0	0	0
ENSG00000232077	4	0	0	2
ENSG00000229639	0	1	0	0
ENSG00000287453	0	0	2	8
ENSG00000270615	0	0	0	0
ENSG00000287283	0	0	0	0
ENSG00000240692	0	0	0	0
ENSG00000237919	0	0	0	0
ENSG00000066557	974	1044	605	777
ENSG00000244389	0	0	0	0
ENSG00000228988	0	2	0	0
ENSG00000118454	1334	1315	1993	1632
ENSG00000226088	0	0	26	16
ENSG00000116761	128	131	627	363
ENSG00000278636	0	0	0	0
ENSG00000271992	1	0	4	0
ENSG00000233020	0	0	0	0
ENSG00000237033	0	0	0	0
ENSG00000226208	0	0	0	0
ENSG00000007968	1142	868	251	349
ENSG00000235052	5	4	2	0
ENSG00000117318	7845	11557	245	322
ENSG00000285802	0	0	0	0
ENSG00000229239	0	0	0	0
ENSG00000142676	13182	15453	8657	8589
ENSG00000057757	1486	1272	1091	1189
ENSG00000011009	1796	1743	2739	2384
ENSG00000117308	861	822	2286	1869
ENSG00000273844	0	0	0	0
ENSG00000235748	0	0	14	6
ENSG00000237861	4	0	0	0
ENSG00000221879	1	0	0	0
ENSG00000230260	0	0	0	0
ENSG00000199241	0	0	0	0
ENSG00000226919	0	0	102	276
ENSG00000223963	0	0	0	2
ENSG00000215802	0	0	0	0
ENSG00000233615	0	0	0	0
ENSG00000238085	0	0	0	0
ENSG00000265831	0	0	0	0
ENSG00000224348	0	0	0	0
ENSG00000286496	0	0	0	0
ENSG00000287516	0	0	0	0
ENSG00000287738	0	0	0	4
ENSG00000132703	0	0	0	2
ENSG00000276632	0	0	0	0
ENSG00000223603	0	0	0	0
ENSG00000132693	0	0	0	0
ENSG00000235226	0	0	0	0
ENSG00000158716	93	135	228	244
ENSG00000181036	0	0	0	0
ENSG00000158714	0	0	10	12
ENSG00000212161	0	0	0	0
ENSG00000243284	0	0	0	0
ENSG00000272668	67	35	124	107
ENSG00000213085	12	1	41	30
ENSG00000266458	0	0	0	0
ENSG00000287040	0	0	0	0
ENSG00000279430	0	1	0	0
ENSG00000162723	0	0	0	0
ENSG00000273933	0	0	0	0
ENSG00000256029	5	4	24	23
ENSG00000188004	0	0	0	3
ENSG00000266580	0	0	0	1
ENSG00000254545	0	0	0	0
ENSG00000203620	0	0	0	0
ENSG00000269967	1	0	3	5
ENSG00000228634	0	0	0	0
ENSG00000284702	0	0	0	0
ENSG00000221040	0	0	0	0
ENSG00000287217	0	0	0	0
ENSG00000163399	19164	21562	38298	52742
ENSG00000212385	0	0	0	0
ENSG00000233154	0	0	0	1
ENSG00000230381	0	0	0	0
ENSG00000200547	0	0	0	0
ENSG00000224950	5	5	7	21
ENSG00000286276	0	0	0	0
ENSG00000177888	789	748	726	632
ENSG00000243364	138	138	111	107
ENSG00000251246	0	0	0	0
ENSG00000143590	47	54	39	17
ENSG00000202027	0	0	0	0
ENSG00000169242	212	367	179	150
ENSG00000169241	1599	1509	1191	978
ENSG00000223452	0	0	0	0
ENSG00000163463	119	96	108	86
ENSG00000273088	0	0	0	0
ENSG00000284586	0	0	0	0
ENSG00000169231	4759	6192	652	426
ENSG00000236263	13	19	18	13
ENSG00000236675	13	7	7	2
ENSG00000177628	6751	6223	3603	3803
ENSG00000116521	4171	3780	3656	3230
ENSG00000176444	1149	1117	1785	1659
ENSG00000143630	257	296	389	380
ENSG00000143627	1	0	2	0
ENSG00000253074	0	0	0	0
ENSG00000252116	0	0	0	0
ENSG00000228523	0	0	0	0
ENSG00000223263	0	0	0	0
ENSG00000207504	0	0	0	0
ENSG00000238139	0	0	0	0
ENSG00000197721	2	0	0	0
ENSG00000244703	0	0	0	3
ENSG00000226289	0	0	0	0
ENSG00000285239	0	0	0	0
ENSG00000234219	1	0	0	0
ENSG00000174059	0	0	51	74
ENSG00000285719	0	0	0	0
ENSG00000284237	0	0	3	9
ENSG00000158731	0	0	2	0
ENSG00000201746	0	0	0	3
ENSG00000264881	0	0	0	0
ENSG00000199562	0	0	0	0
ENSG00000264501	0	0	0	0
ENSG00000284735	0	0	0	0
ENSG00000284642	0	0	7	6
ENSG00000142657	9217	8704	5911	6032
ENSG00000271989	0	2	0	0
ENSG00000251503	0	0	0	0
ENSG00000175279	8	19	8	15
ENSG00000160049	5363	5653	1935	2033
ENSG00000203469	0	3	2	0
ENSG00000236035	3	2	0	0
ENSG00000221643	1	2	0	1
ENSG00000122188	0	0	2	2
ENSG00000227417	0	0	0	0
ENSG00000223505	0	0	0	0
ENSG00000182004	915	1053	989	1129
ENSG00000236430	0	0	0	0
ENSG00000130768	4	2	63	76
ENSG00000227050	0	0	0	0
ENSG00000238231	0	0	0	0
ENSG00000240750	0	2	0	0
ENSG00000158156	109	119	632	542
ENSG00000182118	124	129	145	170
ENSG00000283799	0	0	0	0
ENSG00000227934	11	8	29	35
ENSG00000229595	0	0	0	0
ENSG00000143633	383	336	177	235
ENSG00000281912	28	6	5	2
ENSG00000288208	0	0	0	0
ENSG00000132773	816	730	524	720
ENSG00000070759	18	34	221	191
ENSG00000236872	0	0	0	0
ENSG00000280670	101	80	92	89
ENSG00000132763	355	443	327	330
ENSG00000221953	6	2	1	6
ENSG00000226164	0	0	0	0
ENSG00000224014	9	5	0	2
ENSG00000215795	2	8	2	4
ENSG00000259865	36	27	141	153
ENSG00000283881	0	0	0	0
ENSG00000252516	3	6	2	1
ENSG00000232347	0	0	2	0
ENSG00000214144	0	0	0	0
ENSG00000235818	0	0	0	0
ENSG00000202079	0	0	0	0
ENSG00000286216	0	0	0	0
ENSG00000169224	0	0	2	1
ENSG00000236817	0	0	0	0
ENSG00000177489	0	0	0	0
ENSG00000177476	0	0	0	0
ENSG00000283369	0	0	0	0
ENSG00000230411	0	0	0	0
ENSG00000251977	0	0	0	0
ENSG00000252254	1	0	0	1
ENSG00000227854	0	0	0	0
